epoch,lr-AdamW,step,test_loss,test_top1,test_top3,test_top5,train_loss,train_top1,train_top3,train_top5,val_loss,val_top1,val_top3,val_top5
,0.001,0,,,,,,,,,,,,
0,,1,,,,,,,,,3.2967636585235596,3.7037036418914795,11.11111068725586,18.518518447875977
0,,1,,,,,3.4644393920898438,2.1164021492004395,6.878306865692139,12.169312477111816,,,,
,0.001,2,,,,,,,,,,,,
1,,3,,,,,,,,,3.29640793800354,3.7037036418914795,11.11111068725586,18.518518447875977
1,,3,,,,,3.272810935974121,1.5873016119003296,7.936507701873779,14.285714149475098,,,,
,0.001,4,,,,,,,,,,,,
2,,5,,,,,,,,,3.2961623668670654,3.7037036418914795,11.11111068725586,18.518518447875977
2,,5,,,,,3.2660157680511475,3.7037036418914795,9.523809432983398,16.402116775512695,,,,
,0.001,6,,,,,,,,,,,,
3,,7,,,,,,,,,3.296083688735962,3.7037036418914795,9.259259223937988,18.518518447875977
3,,7,,,,,3.263795852661133,2.6455025672912598,11.11111068725586,16.931217193603516,,,,
,0.001,8,,,,,,,,,,,,
4,,9,,,,,,,,,3.296013832092285,3.7037036418914795,11.11111068725586,18.518518447875977
4,,9,,,,,3.2639598846435547,1.5873016119003296,7.936507701873779,15.873015403747559,,,,
,0.001,10,,,,,,,,,,,,
5,,11,,,,,,,,,3.2960143089294434,3.7037036418914795,11.11111068725586,18.518518447875977
5,,11,,,,,3.263648271560669,3.174603223800659,10.582010269165039,17.989418029785156,,,,
,0.001,12,,,,,,,,,,,,
6,,13,,,,,,,,,3.2960009574890137,3.7037036418914795,11.11111068725586,18.518518447875977
6,,13,,,,,3.2635672092437744,3.7037036418914795,10.582010269165039,17.989418029785156,,,,
,0.001,14,,,,,,,,,,,,
7,,15,,,,,,,,,3.2959823608398438,3.7037036418914795,11.11111068725586,18.518518447875977
7,,15,,,,,3.2634968757629395,3.7037036418914795,11.11111068725586,17.460317611694336,,,,
,0.001,16,,,,,,,,,,,,
8,,17,,,,,,,,,3.2960221767425537,3.7037036418914795,11.11111068725586,18.518518447875977
8,,17,,,,,3.2632155418395996,3.7037036418914795,11.11111068725586,17.460317611694336,,,,
,0.0007,18,,,,,,,,,,,,
9,,19,,,,,,,,,3.2960424423217773,3.7037036418914795,11.11111068725586,18.518518447875977
9,,19,,,,,3.263197898864746,3.7037036418914795,11.11111068725586,18.518518447875977,,,,
,0.0007,20,,,,,,,,,,,,
10,,21,,,,,,,,,3.2960493564605713,3.7037036418914795,11.11111068725586,18.518518447875977
10,,21,,,,,3.2632555961608887,3.7037036418914795,11.11111068725586,18.518518447875977,,,,
,0.0007,22,,,,,,,,,,,,
11,,23,,,,,,,,,3.296051263809204,3.7037036418914795,11.11111068725586,18.518518447875977
11,,23,,,,,3.2631218433380127,3.7037036418914795,11.11111068725586,18.518518447875977,,,,
,0.0007,24,,,,,,,,,,,,
12,,25,,,,,,,,,3.29605770111084,3.7037036418914795,11.11111068725586,18.518518447875977
12,,25,,,,,3.2632718086242676,4.761904716491699,11.11111068725586,17.989418029785156,,,,
,0.0007,26,,,,,,,,,,,,
13,,27,,,,,,,,,3.296076536178589,3.7037036418914795,11.11111068725586,18.518518447875977
13,,27,,,,,3.2632346153259277,3.7037036418914795,11.11111068725586,18.518518447875977,,,,
,0.00049,28,,,,,,,,,,,,
14,,29,,,,,,,,,3.2960615158081055,3.7037036418914795,11.11111068725586,18.518518447875977
14,,29,,,,,3.2631337642669678,3.7037036418914795,11.11111068725586,18.518518447875977,,,,
,0.00049,30,,,,,,,,,,,,
15,,31,,,,,,,,,3.296051502227783,3.7037036418914795,11.11111068725586,18.518518447875977
15,,31,,,,,3.263076066970825,3.7037036418914795,11.11111068725586,18.518518447875977,,,,
,0.00049,32,,,,,,,,,,,,
16,,33,,,,,,,,,3.2960360050201416,3.7037036418914795,11.11111068725586,18.518518447875977
16,,33,,,,,3.2631661891937256,3.7037036418914795,11.11111068725586,19.047618865966797,,,,
