train_g2p_perceptual,train_g2p_dtw,train_loss,train_phoneme_acc,val_g2p_perceptual,val_g2p_dtw,val_loss,val_phoneme_acc,epoch
1.4321041107177734,89.49430084228516,90.2103500366211,0.875,1.2925467491149902,84.61366271972656,85.25992584228516,0.8278573751449585,34
1.1473768949508667,84.58264923095703,85.15633392333984,1.0,1.2639034986495972,85.32154083251953,85.9534912109375,0.8141863346099854,35
0.9760874509811401,68.78715515136719,69.27519989013672,0.9375,1.211557149887085,81.0765151977539,81.68228912353516,0.8473094701766968,36
1.1530574560165405,77.69477844238281,78.27130889892578,1.0,1.1682597398757935,78.64359283447266,79.22772216796875,0.8374374508857727,37
1.1329927444458008,82.62583923339844,83.19233703613281,0.8125,1.0953142642974854,73.64323425292969,74.19088745117188,0.9076868891716003,38
1.137364149093628,68.90472412109375,69.47340393066406,0.8125,1.1063648462295532,74.83570861816406,75.3888931274414,0.8674630522727966,39
1.0064845085144043,58.29059600830078,58.79383850097656,0.8125,1.001846432685852,69.919921875,70.42083740234375,0.9169406890869141,40
0.8886286020278931,68.078369140625,68.5226821899414,0.9375,0.9664517045021057,66.99712371826172,67.48035430908203,0.9261945486068726,41
0.9147341251373291,75.45327758789062,75.91064453125,0.875,0.9340419173240662,64.9439468383789,65.41096496582031,0.8974885940551758,42
0.9183512926101685,61.11943817138672,61.57861328125,0.875,0.8720356822013855,61.64195251464844,62.077964782714844,0.9354483485221863,43
0.8906533718109131,57.498409271240234,57.9437370300293,0.9375,0.8704702258110046,61.50415802001953,61.939395904541016,0.9056658148765564,44
1.0113012790679932,66.89253234863281,67.39818572998047,0.8125,0.8453375101089478,59.197017669677734,59.619686126708984,0.8767169117927551,45
0.997002363204956,61.90660858154297,62.40510940551758,0.875,0.7969474196434021,56.3731689453125,56.771644592285156,0.9282155632972717,46
0.5714213848114014,48.710716247558594,48.99642562866211,1.0,0.7631656527519226,53.7119026184082,54.09348678588867,0.9363928437232971,47
0.5325425863265991,45.44498062133789,45.71125030517578,1.0,0.7584064602851868,53.542545318603516,53.92174530029297,0.9067423939704895,48
0.8264965415000916,56.236785888671875,56.6500358581543,1.0,0.6853640079498291,49.72752380371094,50.07020950317383,0.9363928437232971,49
