val_loss,val_top1,val_top3,val_top5,train_loss,train_top1,train_top3,train_top5,epoch,language,model,exp_name,train_mse,train_cos,train_perceptual,val_mse,val_cos,val_perceptual
3.666323184967041,2.577528238296509,5.668745517730713,12.481315612792969,3.7787668704986572,1.0528465509414673,2.5004239082336426,6.0892510414123535,0,es,listener,transparency_v1,,,,,,
3.6553232669830322,1.5471223592758179,8.174560546875,20.324289321899414,3.7052128314971924,1.8188881874084473,4.805601596832275,9.940963745117188,1,es,listener,transparency_v1,,,,,,
3.631319522857666,3.793065309524536,11.967626571655273,25.40763282775879,3.679051160812378,3.0150504112243652,8.18505573272705,13.858739852905273,2,es,listener,transparency_v1,,,,,,
3.628471612930298,2.320683479309082,8.174560546875,21.42943572998047,3.669321298599243,2.6195669174194336,7.922974109649658,14.842588424682617,3,es,listener,transparency_v1,,,,,,
3.604243278503418,3.0942447185516357,13.257904052734375,21.172592163085938,3.633772373199463,6.650705337524414,15.329283714294434,20.624345779418945,4,es,listener,transparency_v1,,,,,,
3.563369035720825,7.586130619049072,25.147762298583984,34.021141052246094,3.6175830364227295,3.8413705825805664,9.901189804077148,17.41293716430664,5,es,listener,transparency_v1,,,,,,
3.5272345542907715,6.702178478240967,22.2029972076416,31.148094177246094,3.5753536224365234,5.176936626434326,15.381715774536133,21.489643096923828,6,es,listener,transparency_v1,,,,,,
3.4706568717956543,5.597032070159912,19.03704071044922,29.53228187561035,3.4988133907318115,8.824812889099121,22.80520248413086,32.23762893676758,7,es,listener,transparency_v1,,,,,,
3.3951306343078613,11.967626571655273,22.90484619140625,45.033103942871094,3.435453176498413,7.047053813934326,23.252723693847656,35.46863555908203,8,es,listener,transparency_v1,,,,,,
3.286060333251953,19.183494567871094,31.92165184020996,47.42247009277344,3.348043918609619,15.62602424621582,32.75376510620117,43.580257415771484,9,es,listener,transparency_v1,,,,,,
3.173527240753174,11.78249454498291,23.305116653442383,45.03007507324219,3.212221384048462,16.703697204589844,36.22623825073242,48.73933029174805,10,es,listener,transparency_v1,,,,,,
2.8884456157684326,27.540159225463867,54.5635986328125,68.96229553222656,2.9660398960113525,25.034093856811523,51.83686447143555,62.9866943359375,11,es,listener,transparency_v1,,,,,,
2.8083178997039795,36.41353988647461,49.996971130371094,64.7989730834961,2.715566873550415,37.77170181274414,61.64436340332031,75.09866333007812,12,es,listener,transparency_v1,,,,,,
2.5638983249664307,40.0214729309082,56.69915008544922,71.94313049316406,2.563140630722046,38.96306610107422,61.81688690185547,77.03083801269531,13,es,listener,transparency_v1,,,,,,
2.1403820514678955,47.16562271118164,77.28330993652344,91.825439453125,2.26369047164917,52.957889556884766,79.8705062866211,89.00952911376953,14,es,listener,transparency_v1,,,,,,
1.9084635972976685,62.47829055786133,88.99105834960938,93.62940979003906,1.9615269899368286,70.95694732666016,88.8378677368164,92.97903442382812,15,es,listener,transparency_v1,,,,,,
1.7054178714752197,71.42640686035156,84.16759490966797,92.5989990234375,1.7375518083572388,74.67635345458984,93.57880401611328,96.99590301513672,16,es,listener,transparency_v1,,,,,,
