val_loss,val_top1,val_top3,val_top5,train_loss,train_top1,train_top3,train_top5,epoch,language,model,exp_name,train_mse,train_cos,train_perceptual,val_mse,val_cos,val_perceptual
0.5736972689628601,84.17093658447266,95.58917236328125,96.79166412353516,0.13852441310882568,100.0,100.0,100.0,33,es,listener,transparency_v1,,,,,,
0.5523605346679688,86.50308990478516,94.38668060302734,96.79166412353516,0.13014867901802063,100.0,100.0,100.0,34,es,listener,transparency_v1,,,,,,
0.5606500506401062,87.7055892944336,94.38668060302734,96.79166412353516,0.11892329156398773,100.0,100.0,100.0,35,es,listener,transparency_v1,,,,,,
0.5432917475700378,84.6319808959961,94.38668060302734,96.79166412353516,0.10812562704086304,100.0,100.0,100.0,36,es,listener,transparency_v1,,,,,,
0.5493581891059875,85.83447265625,94.38668060302734,96.79166412353516,0.10117741674184799,100.0,100.0,100.0,37,es,listener,transparency_v1,,,,,,
0.5295996069908142,87.03697204589844,94.38668060302734,96.79166412353516,0.08851666748523712,100.0,100.0,100.0,38,es,listener,transparency_v1,,,,,,
0.5470843315124512,86.50308990478516,94.38668060302734,95.58917236328125,0.08109625428915024,100.0,100.0,100.0,39,es,listener,transparency_v1,,,,,,
0.5327029824256897,87.03697204589844,94.38668060302734,95.58917236328125,0.07885481417179108,100.0,100.0,100.0,40,es,listener,transparency_v1,,,,,,
0.5416992902755737,84.6319808959961,94.38668060302734,95.58917236328125,0.07381866872310638,100.0,100.0,100.0,41,es,listener,transparency_v1,,,,,,
0.5181729197502136,88.9080810546875,94.38668060302734,96.79166412353516,0.06649581342935562,100.0,100.0,100.0,42,es,listener,transparency_v1,,,,,,
0.5255066156387329,85.83447265625,94.38668060302734,96.79166412353516,0.06403625011444092,100.0,100.0,100.0,43,es,listener,transparency_v1,,,,,,
0.520787239074707,87.7055892944336,94.38668060302734,96.79166412353516,0.06352205574512482,100.0,100.0,100.0,44,es,listener,transparency_v1,,,,,,
0.5248905420303345,85.83447265625,94.38668060302734,96.79166412353516,0.0582505539059639,100.0,100.0,100.0,45,es,listener,transparency_v1,,,,,,
0.5119813084602356,87.03697204589844,94.38668060302734,96.79166412353516,0.05434759333729744,100.0,100.0,100.0,46,es,listener,transparency_v1,,,,,,
0.5166513919830322,88.23947143554688,94.38668060302734,96.79166412353516,0.053242314606904984,100.0,100.0,100.0,47,es,listener,transparency_v1,,,,,,
0.522093653678894,87.03697204589844,94.38668060302734,96.79166412353516,0.05053617060184479,100.0,100.0,100.0,48,es,listener,transparency_v1,,,,,,
0.5191741585731506,88.23947143554688,94.38668060302734,95.58917236328125,0.04669482260942459,100.0,100.0,100.0,49,es,listener,transparency_v1,,,,,,
0.5257582068443298,87.7055892944336,94.38668060302734,96.79166412353516,0.04371771216392517,100.0,100.0,100.0,50,es,listener,transparency_v1,,,,,,
0.5063029527664185,87.03697204589844,94.38668060302734,96.79166412353516,0.04360534995794296,100.0,100.0,100.0,51,es,listener,transparency_v1,,,,,,
0.5188324451446533,87.03697204589844,94.38668060302734,96.79166412353516,0.041238218545913696,100.0,100.0,100.0,52,es,listener,transparency_v1,,,,,,
0.5122606754302979,87.03697204589844,94.38668060302734,95.58917236328125,0.037820130586624146,100.0,100.0,100.0,53,es,listener,transparency_v1,,,,,,
0.5102129578590393,87.03697204589844,94.38668060302734,96.79166412353516,0.038668956607580185,100.0,100.0,100.0,54,es,listener,transparency_v1,,,,,,
0.5157060027122498,87.03697204589844,94.38668060302734,96.79166412353516,0.0368516743183136,100.0,100.0,100.0,55,es,listener,transparency_v1,,,,,,
0.5133065581321716,84.6319808959961,93.18417358398438,96.79166412353516,0.035329319536685944,100.0,100.0,100.0,56,es,listener,transparency_v1,,,,,,
0.5124773979187012,87.03697204589844,94.38668060302734,96.79166412353516,0.034925032407045364,100.0,100.0,100.0,57,es,listener,transparency_v1,,,,,,
0.5190588235855103,88.23947143554688,94.38668060302734,95.58917236328125,0.03220003843307495,100.0,100.0,100.0,58,es,listener,transparency_v1,,,,,,
0.5215585827827454,88.23947143554688,94.38668060302734,96.79166412353516,0.032117847353219986,100.0,100.0,100.0,59,es,listener,transparency_v1,,,,,,
0.5190854668617249,88.23947143554688,94.38668060302734,96.79166412353516,0.031006857752799988,100.0,100.0,100.0,60,es,listener,transparency_v1,,,,,,
0.5169594883918762,88.23947143554688,94.38668060302734,96.79166412353516,0.029922904446721077,100.0,100.0,100.0,61,es,listener,transparency_v1,,,,,,
0.5187740325927734,87.03697204589844,94.38668060302734,96.79166412353516,0.030883319675922394,100.0,100.0,100.0,62,es,listener,transparency_v1,,,,,,
0.5175718665122986,87.03697204589844,94.38668060302734,96.79166412353516,0.03019455075263977,100.0,100.0,100.0,63,es,listener,transparency_v1,,,,,,
0.5151135325431824,88.23947143554688,94.38668060302734,96.79166412353516,0.029304981231689453,100.0,100.0,100.0,64,es,listener,transparency_v1,,,,,,
0.515049159526825,88.23947143554688,94.38668060302734,96.79166412353516,0.029432442039251328,100.0,100.0,100.0,65,es,listener,transparency_v1,,,,,,
0.5173142552375793,88.23947143554688,94.38668060302734,96.79166412353516,0.029374169185757637,100.0,100.0,100.0,66,es,listener,transparency_v1,,,,,,
0.5170769691467285,87.03697204589844,94.38668060302734,96.79166412353516,0.028674041852355003,100.0,100.0,100.0,67,es,listener,transparency_v1,,,,,,
0.5168605446815491,87.03697204589844,94.38668060302734,96.79166412353516,0.02760288491845131,100.0,100.0,100.0,68,es,listener,transparency_v1,,,,,,
0.5194437503814697,87.03697204589844,94.38668060302734,96.79166412353516,0.028176283463835716,100.0,100.0,100.0,69,es,listener,transparency_v1,,,,,,
0.5197980403900146,87.03697204589844,94.38668060302734,96.79166412353516,0.027807598933577538,100.0,100.0,100.0,70,es,listener,transparency_v1,,,,,,
0.5206685662269592,87.03697204589844,94.38668060302734,96.79166412353516,0.02748996950685978,100.0,100.0,100.0,71,es,listener,transparency_v1,,,,,,
3.3297176361083984,3.7037036418914795,11.11111068725586,20.987653732299805,3.304537773132324,5.55555534362793,15.873015403747559,26.190475463867188,0,es,recognizer,transparency_v1,,,,,,
3.394551992416382,3.7037036418914795,16.04938316345215,20.987653732299805,3.0037312507629395,22.751323699951172,41.00529098510742,53.439151763916016,1,es,recognizer,transparency_v1,,,,,,
3.2788889408111572,9.876543045043945,19.75308609008789,24.69135856628418,2.823240041732788,39.153438568115234,63.22751235961914,70.63491821289062,2,es,recognizer,transparency_v1,,,,,,
2.9950852394104004,14.814814567565918,39.50617218017578,44.44444274902344,2.6552846431732178,51.05820083618164,68.25396728515625,78.57142639160156,3,es,recognizer,transparency_v1,,,,,,
2.705509901046753,35.802467346191406,56.790122985839844,66.66666412353516,2.5110089778900146,55.55555725097656,75.3968276977539,83.86243438720703,4,es,recognizer,transparency_v1,,,,,,
2.523355007171631,39.50617218017578,61.7283935546875,70.37036895751953,2.344926357269287,64.55026245117188,84.39153289794922,88.88888549804688,5,es,recognizer,transparency_v1,,,,,,
2.388716220855713,49.38271713256836,72.83950805664062,76.543212890625,2.2064523696899414,66.66666412353516,84.65608215332031,89.94709014892578,6,es,recognizer,transparency_v1,,,,,,
2.2482922077178955,56.790122985839844,75.30863952636719,83.95061492919922,2.0506227016448975,76.19047546386719,89.4179916381836,93.12169647216797,7,es,recognizer,transparency_v1,,,,,,
2.11818790435791,60.49382781982422,82.71604919433594,87.6543197631836,1.892828345298767,81.21693420410156,92.59259033203125,96.03174591064453,8,es,recognizer,transparency_v1,,,,,,
2.029175043106079,64.1975326538086,81.48148345947266,88.88888549804688,1.777571439743042,82.53968048095703,94.70899200439453,96.82539367675781,9,es,recognizer,transparency_v1,,,,,,
1.9483518600463867,65.43209838867188,80.24691009521484,87.6543197631836,1.6697778701782227,85.97883605957031,95.23809814453125,97.35449981689453,10,es,recognizer,transparency_v1,,,,,,
1.8342409133911133,65.43209838867188,86.41975402832031,88.88888549804688,1.530428409576416,87.5661392211914,94.70899200439453,97.35449981689453,11,es,recognizer,transparency_v1,,,,,,
1.7488254308700562,71.60493469238281,86.41975402832031,92.59259033203125,1.4189199209213257,91.53439331054688,97.08995056152344,98.14814758300781,12,es,recognizer,transparency_v1,,,,,,
1.8181917667388916,55.55555725097656,86.41975402832031,88.88888549804688,1.3361350297927856,90.21163940429688,96.82539367675781,98.67724609375,13,es,recognizer,transparency_v1,,,,,,
1.6074092388153076,72.83950805664062,88.88888549804688,95.06172943115234,1.2542099952697754,92.32804107666016,97.61904907226562,98.9417953491211,14,es,recognizer,transparency_v1,,,,,,
1.558944582939148,71.60493469238281,88.88888549804688,92.59259033203125,1.1770005226135254,92.59259033203125,97.08995056152344,98.67724609375,15,es,recognizer,transparency_v1,,,,,,
1.5838645696640015,58.02469253540039,88.88888549804688,95.06172943115234,1.102818489074707,94.17989349365234,98.4126968383789,98.9417953491211,16,es,recognizer,transparency_v1,,,,,,
1.4091397523880005,79.01234436035156,91.35802459716797,93.82716369628906,1.013266921043396,94.70899200439453,98.9417953491211,100.0,17,es,recognizer,transparency_v1,,,,,,
1.3392964601516724,77.77777862548828,91.35802459716797,95.06172943115234,0.9770321249961853,94.17989349365234,98.9417953491211,99.47090148925781,18,es,recognizer,transparency_v1,,,,,,
1.2457013130187988,87.6543197631836,96.29629516601562,98.76543426513672,0.9278391003608704,94.97354125976562,98.67724609375,99.7354507446289,19,es,recognizer,transparency_v1,,,,,,
1.2249454259872437,77.77777862548828,93.82716369628906,97.5308609008789,0.8394864797592163,97.61904907226562,99.7354507446289,100.0,20,es,recognizer,transparency_v1,,,,,,
1.2403732538223267,76.543212890625,92.59259033203125,96.29629516601562,0.7951473593711853,96.56084442138672,99.47090148925781,99.47090148925781,21,es,recognizer,transparency_v1,,,,,,
1.0955613851547241,86.41975402832031,95.06172943115234,97.5308609008789,0.7390665411949158,97.61904907226562,99.47090148925781,100.0,22,es,recognizer,transparency_v1,,,,,,
1.1192361116409302,77.77777862548828,92.59259033203125,95.06172943115234,0.6831771731376648,98.67724609375,99.7354507446289,99.7354507446289,23,es,recognizer,transparency_v1,,,,,,
1.0924900770187378,81.48148345947266,88.88888549804688,95.06172943115234,0.6303655505180359,98.9417953491211,100.0,100.0,24,es,recognizer,transparency_v1,,,,,,
1.008075475692749,82.71604919433594,96.29629516601562,98.76543426513672,0.6309949159622192,98.67724609375,99.7354507446289,100.0,25,es,recognizer,transparency_v1,,,,,,
0.990984320640564,86.41975402832031,97.5308609008789,98.76543426513672,0.5930556058883667,98.4126968383789,99.7354507446289,99.7354507446289,26,es,recognizer,transparency_v1,,,,,,
0.9637390971183777,81.48148345947266,97.5308609008789,97.5308609008789,0.5447940826416016,98.67724609375,100.0,100.0,27,es,recognizer,transparency_v1,,,,,,
1.0273375511169434,79.01234436035156,90.12345886230469,97.5308609008789,0.5148522853851318,99.20635223388672,100.0,100.0,28,es,recognizer,transparency_v1,,,,,,
0.8940119743347168,88.88888549804688,96.29629516601562,97.5308609008789,0.48186686635017395,99.7354507446289,100.0,100.0,29,es,recognizer,transparency_v1,,,,,,
0.9046775698661804,88.88888549804688,98.76543426513672,100.0,0.4377703070640564,99.7354507446289,100.0,100.0,30,es,recognizer,transparency_v1,,,,,,
0.9143256545066833,86.41975402832031,95.06172943115234,97.5308609008789,0.43124663829803467,98.67724609375,99.7354507446289,100.0,31,es,recognizer,transparency_v1,,,,,,
0.8914675116539001,85.18518829345703,92.59259033203125,97.5308609008789,0.41900762915611267,100.0,100.0,100.0,32,es,recognizer,transparency_v1,,,,,,
0.7730731964111328,87.6543197631836,97.5308609008789,97.5308609008789,0.3767715394496918,99.7354507446289,100.0,100.0,33,es,recognizer,transparency_v1,,,,,,
0.8039742112159729,85.18518829345703,97.5308609008789,98.76543426513672,0.36406034231185913,98.9417953491211,100.0,100.0,34,es,recognizer,transparency_v1,,,,,,
0.8943012356758118,77.77777862548828,91.35802459716797,96.29629516601562,0.3538581132888794,99.20635223388672,99.7354507446289,99.7354507446289,35,es,recognizer,transparency_v1,,,,,,
0.7417182326316833,88.88888549804688,98.76543426513672,100.0,0.30003175139427185,100.0,100.0,100.0,36,es,recognizer,transparency_v1,,,,,,
0.7444986701011658,86.41975402832031,98.76543426513672,100.0,0.2944382429122925,99.47090148925781,100.0,100.0,37,es,recognizer,transparency_v1,,,,,,
0.6768134236335754,92.59259033203125,98.76543426513672,100.0,0.30036014318466187,98.67724609375,100.0,100.0,38,es,recognizer,transparency_v1,,,,,,
0.6480399370193481,87.6543197631836,97.5308609008789,98.76543426513672,0.25488966703414917,100.0,100.0,100.0,39,es,recognizer,transparency_v1,,,,,,
0.6604754328727722,87.6543197631836,98.76543426513672,100.0,0.254364550113678,100.0,100.0,100.0,40,es,recognizer,transparency_v1,,,,,,
0.6702156066894531,91.35802459716797,96.29629516601562,98.76543426513672,0.25046655535697937,99.7354507446289,100.0,100.0,41,es,recognizer,transparency_v1,,,,,,
0.7198743224143982,87.6543197631836,100.0,100.0,0.23307810723781586,100.0,100.0,100.0,42,es,recognizer,transparency_v1,,,,,,
0.707108199596405,86.41975402832031,95.06172943115234,97.5308609008789,0.22100789844989777,100.0,100.0,100.0,43,es,recognizer,transparency_v1,,,,,,
0.6308224201202393,86.41975402832031,98.76543426513672,100.0,0.22427041828632355,99.47090148925781,99.7354507446289,100.0,44,es,recognizer,transparency_v1,,,,,,
0.6540683507919312,91.35802459716797,98.76543426513672,100.0,0.21688057482242584,100.0,100.0,100.0,45,es,recognizer,transparency_v1,,,,,,
0.589908242225647,93.82716369628906,100.0,100.0,0.19814078509807587,99.7354507446289,99.7354507446289,100.0,46,es,recognizer,transparency_v1,,,,,,
0.5969386696815491,86.41975402832031,98.76543426513672,100.0,0.1888127475976944,100.0,100.0,100.0,47,es,recognizer,transparency_v1,,,,,,
0.5304747223854065,91.35802459716797,98.76543426513672,100.0,0.19289177656173706,99.47090148925781,100.0,100.0,48,es,recognizer,transparency_v1,,,,,,
0.5507903099060059,88.88888549804688,98.76543426513672,98.76543426513672,0.17888037860393524,100.0,100.0,100.0,49,es,recognizer,transparency_v1,,,,,,
0.6065323352813721,86.41975402832031,98.76543426513672,98.76543426513672,0.15576185286045074,99.7354507446289,100.0,100.0,50,es,recognizer,transparency_v1,,,,,,
0.5984702110290527,88.88888549804688,96.29629516601562,98.76543426513672,0.17053359746932983,99.7354507446289,100.0,100.0,51,es,recognizer,transparency_v1,,,,,,
0.5185886025428772,92.59259033203125,98.76543426513672,100.0,0.1574283093214035,99.7354507446289,100.0,100.0,52,es,recognizer,transparency_v1,,,,,,
0.488185316324234,98.76543426513672,100.0,100.0,0.13604480028152466,99.47090148925781,100.0,100.0,53,es,recognizer,transparency_v1,,,,,,
0.5555275678634644,87.6543197631836,98.76543426513672,98.76543426513672,0.1308990716934204,100.0,100.0,100.0,54,es,recognizer,transparency_v1,,,,,,
0.7016095519065857,81.48148345947266,98.76543426513672,98.76543426513672,0.1435244083404541,100.0,100.0,100.0,55,es,recognizer,transparency_v1,,,,,,
0.46969670057296753,92.59259033203125,100.0,100.0,0.14550773799419403,100.0,100.0,100.0,56,es,recognizer,transparency_v1,,,,,,
0.4716651439666748,91.35802459716797,98.76543426513672,100.0,0.1328871250152588,99.7354507446289,100.0,100.0,57,es,recognizer,transparency_v1,,,,,,
0.4953261911869049,92.59259033203125,98.76543426513672,98.76543426513672,0.12513600289821625,99.7354507446289,100.0,100.0,58,es,recognizer,transparency_v1,,,,,,
0.4567694067955017,91.35802459716797,98.76543426513672,98.76543426513672,0.1095130443572998,100.0,100.0,100.0,59,es,recognizer,transparency_v1,,,,,,
0.4599698781967163,93.82716369628906,98.76543426513672,100.0,0.116841621696949,100.0,100.0,100.0,60,es,recognizer,transparency_v1,,,,,,
0.4621238708496094,92.59259033203125,98.76543426513672,100.0,0.12551797926425934,99.7354507446289,100.0,100.0,61,es,recognizer,transparency_v1,,,,,,
0.5850963592529297,83.95061492919922,97.5308609008789,98.76543426513672,0.10634377598762512,100.0,100.0,100.0,62,es,recognizer,transparency_v1,,,,,,
0.4858172833919525,90.12345886230469,98.76543426513672,100.0,0.08989007771015167,100.0,100.0,100.0,63,es,recognizer,transparency_v1,,,,,,
0.41334980726242065,96.29629516601562,100.0,100.0,0.10013443976640701,100.0,100.0,100.0,64,es,recognizer,transparency_v1,,,,,,
0.49223265051841736,90.12345886230469,98.76543426513672,98.76543426513672,0.10862654447555542,100.0,100.0,100.0,65,es,recognizer,transparency_v1,,,,,,
0.4633365571498871,87.6543197631836,98.76543426513672,100.0,0.09803654253482819,100.0,100.0,100.0,66,es,recognizer,transparency_v1,,,,,,
0.4879721999168396,90.12345886230469,96.29629516601562,100.0,0.09888575226068497,100.0,100.0,100.0,67,es,recognizer,transparency_v1,,,,,,
0.40693655610084534,93.82716369628906,100.0,100.0,0.09052205830812454,100.0,100.0,100.0,68,es,recognizer,transparency_v1,,,,,,
0.44963398575782776,87.6543197631836,98.76543426513672,100.0,0.09135392308235168,100.0,100.0,100.0,69,es,recognizer,transparency_v1,,,,,,
0.4184826612472534,90.12345886230469,100.0,100.0,0.08842058479785919,100.0,100.0,100.0,70,es,recognizer,transparency_v1,,,,,,
0.4053575396537781,93.82716369628906,98.76543426513672,100.0,0.08127657324075699,100.0,100.0,100.0,71,es,recognizer,transparency_v1,,,,,,
0.47683700919151306,85.18518829345703,98.76543426513672,100.0,0.07108422368764877,100.0,100.0,100.0,72,es,recognizer,transparency_v1,,,,,,
0.38204893469810486,96.29629516601562,98.76543426513672,98.76543426513672,0.07268381118774414,100.0,100.0,100.0,73,es,recognizer,transparency_v1,,,,,,
0.367074579000473,93.82716369628906,98.76543426513672,100.0,0.07814598828554153,100.0,100.0,100.0,74,es,recognizer,transparency_v1,,,,,,
0.4775424897670746,91.35802459716797,98.76543426513672,100.0,0.07459314912557602,100.0,100.0,100.0,75,es,recognizer,transparency_v1,,,,,,
0.4310378134250641,91.35802459716797,98.76543426513672,100.0,0.07490774989128113,100.0,100.0,100.0,76,es,recognizer,transparency_v1,,,,,,
0.3741149306297302,92.59259033203125,100.0,100.0,0.06838805973529816,100.0,100.0,100.0,77,es,recognizer,transparency_v1,,,,,,
0.3560592532157898,96.29629516601562,100.0,100.0,0.061485644429922104,100.0,100.0,100.0,78,es,recognizer,transparency_v1,,,,,,
0.38726067543029785,93.82716369628906,98.76543426513672,98.76543426513672,0.06002538278698921,100.0,100.0,100.0,79,es,recognizer,transparency_v1,,,,,,
0.38795095682144165,91.35802459716797,100.0,100.0,0.06883134692907333,99.7354507446289,100.0,100.0,80,es,recognizer,transparency_v1,,,,,,
0.45909062027931213,92.59259033203125,100.0,100.0,0.06565948575735092,100.0,100.0,100.0,81,es,recognizer,transparency_v1,,,,,,
0.3939496874809265,90.12345886230469,98.76543426513672,100.0,0.06665997952222824,100.0,100.0,100.0,82,es,recognizer,transparency_v1,,,,,,
0.3768311142921448,92.59259033203125,100.0,100.0,0.06273869425058365,100.0,100.0,100.0,83,es,recognizer,transparency_v1,,,,,,
0.380607932806015,92.59259033203125,98.76543426513672,100.0,0.06187574192881584,100.0,100.0,100.0,84,es,recognizer,transparency_v1,,,,,,
0.34194865822792053,95.06172943115234,98.76543426513672,100.0,0.06329313665628433,100.0,100.0,100.0,85,es,recognizer,transparency_v1,,,,,,
0.3220936357975006,96.29629516601562,100.0,100.0,0.057662781327962875,100.0,100.0,100.0,86,es,recognizer,transparency_v1,,,,,,
0.509818971157074,86.41975402832031,96.29629516601562,98.76543426513672,0.07074779272079468,99.7354507446289,100.0,100.0,87,es,recognizer,transparency_v1,,,,,,
0.29832348227500916,97.5308609008789,100.0,100.0,0.05391755700111389,100.0,100.0,100.0,88,es,recognizer,transparency_v1,,,,,,
0.427331805229187,88.88888549804688,98.76543426513672,98.76543426513672,0.054446831345558167,100.0,100.0,100.0,89,es,recognizer,transparency_v1,,,,,,
0.43741583824157715,92.59259033203125,98.76543426513672,100.0,0.05729548633098602,100.0,100.0,100.0,90,es,recognizer,transparency_v1,,,,,,
0.49028509855270386,86.41975402832031,97.5308609008789,100.0,0.053010355681180954,100.0,100.0,100.0,91,es,recognizer,transparency_v1,,,,,,
0.3746259808540344,87.6543197631836,98.76543426513672,98.76543426513672,0.051945582032203674,100.0,100.0,100.0,92,es,recognizer,transparency_v1,,,,,,
0.35651883482933044,93.82716369628906,98.76543426513672,98.76543426513672,0.05019063875079155,100.0,100.0,100.0,93,es,recognizer,transparency_v1,,,,,,
0.3670746684074402,95.06172943115234,100.0,100.0,0.0511806420981884,100.0,100.0,100.0,94,es,recognizer,transparency_v1,,,,,,
0.27751821279525757,96.29629516601562,100.0,100.0,0.04776940122246742,100.0,100.0,100.0,95,es,recognizer,transparency_v1,,,,,,
0.4378138482570648,88.88888549804688,97.5308609008789,100.0,0.04874928668141365,100.0,100.0,100.0,96,es,recognizer,transparency_v1,,,,,,
0.3094542324542999,96.29629516601562,100.0,100.0,0.04640912637114525,100.0,100.0,100.0,97,es,recognizer,transparency_v1,,,,,,
0.3048536479473114,96.29629516601562,100.0,100.0,0.040908146649599075,100.0,100.0,100.0,98,es,recognizer,transparency_v1,,,,,,
0.31605374813079834,92.59259033203125,100.0,100.0,0.04161354899406433,100.0,100.0,100.0,99,es,recognizer,transparency_v1,,,,,,
7.515420436859131,,,,7.589772701263428,,,,0,es,reader,transparency_v1,1.0608679056167603,1.0236458778381348,3.670172691345215,1.056693434715271,0.9747248291969299,3.656001567840576
7.498537063598633,,,,7.5409932136535645,,,,1,es,reader,transparency_v1,1.0568320751190186,0.9779843091964722,3.6707847118377686,1.0557646751403809,0.9638548493385315,3.65261173248291
7.470170497894287,,,,7.498006820678711,,,,2,es,reader,transparency_v1,1.0549782514572144,0.9582495093345642,3.6565191745758057,1.0541038513183594,0.9463717937469482,3.64646315574646
7.41694974899292,,,,7.4153876304626465,,,,3,es,reader,transparency_v1,1.0505350828170776,0.9200884699821472,3.629842758178711,1.0505218505859375,0.9210246801376343,3.6302690505981445
7.315779209136963,,,,7.281571388244629,,,,4,es,reader,transparency_v1,1.0413206815719604,0.8796387314796448,3.5737411975860596,1.042060375213623,0.8936703205108643,3.5866992473602295
