epoch,lr-AdamW,step,test_loss,test_top1,test_top3,test_top5,train_loss,train_top1,train_top3,train_top5,val_loss,val_top1,val_top3,val_top5
,0.001,0,,,,,,,,,,,,
0,,19,,,,,,,,,3.368058204650879,3.4482758045196533,10.344827651977539,17.241378784179688
0,,19,,,,,3.374892234802246,1.9704433679580688,8.53858757019043,14.778325080871582,,,,
,0.001,20,,,,,,,,,,,,
1,,39,,,,,,,,,3.3677070140838623,3.4482758045196533,10.344827651977539,17.241378784179688
1,,39,,,,,3.371800422668457,3.7766830921173096,9.852216720581055,15.927750587463379,,,,
,0.001,40,,,,,,,,,,,,
2,,59,,,,,,,,,3.3676867485046387,3.4482758045196533,10.344827651977539,17.241378784179688
2,,59,,,,,3.3701019287109375,3.4482758045196533,10.837438583374023,16.25615692138672,,,,
,0.001,60,,,,,,,,,,,,
3,,79,,,,,,,,,3.367997646331787,3.4482758045196533,10.344827651977539,17.241378784179688
3,,79,,,,,3.3707807064056396,3.284072160720825,10.344827651977539,14.614121437072754,,,,
,0.001,80,,,,,,,,,,,,
4,,99,,,,,,,,,3.3681929111480713,3.4482758045196533,10.344827651977539,17.241378784179688
4,,99,,,,,3.3709518909454346,3.4482758045196533,10.016420364379883,15.927750587463379,,,,
,0.001,100,,,,,,,,,,,,
5,,119,,,,,,,,,3.368309736251831,3.4482758045196533,10.344827651977539,17.241378784179688
5,,119,,,,,3.3713057041168213,2.627257823944092,10.509031295776367,17.07717514038086,,,,
,0.001,120,,,,,,,,,,,,
6,,139,,,,,,,,,3.3686728477478027,3.4482758045196533,10.344827651977539,17.241378784179688
6,,139,,,,,3.371762752532959,2.955665111541748,10.180624008178711,16.748767852783203,,,,
,0.001,140,,,,,,,,,,,,
7,,159,,,,,,,,,3.3689191341400146,3.4482758045196533,10.344827651977539,17.241378784179688
7,,159,,,,,3.371328353881836,3.7766830921173096,9.688013076782227,17.241378784179688,,,,
,0.0005,160,,,,,,,,,,,,
