epoch,lr-AdamW,step,test_loss,test_top1,test_top3,test_top5,train_loss,train_top1,train_top3,train_top5,val_loss,val_top1,val_top3,val_top5
,0.011,0,,,,,,,,,,,,
0,,2,,,,,,,,,3.3061134815216064,3.7037036418914795,11.11111068725586,18.518518447875977
0,,2,,,,,3.3331706523895264,3.174603223800659,9.523809432983398,14.021163940429688,,,,
,0.011,3,,,,,,,,,,,,
1,,5,,,,,,,,,3.2983458042144775,3.7037036418914795,11.11111068725586,18.518518447875977
1,,5,,,,,3.312602996826172,2.3809523582458496,10.052909851074219,16.13756561279297,,,,
,0.011,6,,,,,,,,,,,,
2,,8,,,,,,,,,3.2994496822357178,3.7037036418914795,11.11111068725586,18.518518447875977
2,,8,,,,,3.3039116859436035,3.7037036418914795,8.730158805847168,16.13756561279297,,,,
,0.011,9,,,,,,,,,,,,
3,,11,,,,,,,,,3.3008649349212646,3.7037036418914795,11.11111068725586,18.518518447875977
3,,11,,,,,3.307095527648926,3.4391534328460693,10.052909851074219,15.608465194702148,,,,
,0.011,12,,,,,,,,,,,,
4,,14,,,,,,,,,3.2979605197906494,3.7037036418914795,11.11111068725586,19.75308609008789
4,,14,,,,,3.3036201000213623,3.7037036418914795,10.317460060119629,17.19576644897461,,,,
,0.011,15,,,,,,,,,,,,
5,,17,,,,,,,,,3.2955639362335205,3.7037036418914795,13.580246925354004,18.518518447875977
5,,17,,,,,3.3017449378967285,3.174603223800659,9.523809432983398,16.931217193603516,,,,
,0.011,18,,,,,,,,,,,,
6,,20,,,,,,,,,3.2962586879730225,3.7037036418914795,12.345678329467773,18.518518447875977
6,,20,,,,,3.2989675998687744,2.6455025672912598,11.904762268066406,18.783069610595703,,,,
,0.011,21,,,,,,,,,,,,
7,,23,,,,,,,,,3.2962894439697266,3.7037036418914795,11.11111068725586,18.518518447875977
7,,23,,,,,3.3018805980682373,3.7037036418914795,10.84656047821045,16.402116775512695,,,,
,0.011,24,,,,,,,,,,,,
8,,26,,,,,,,,,3.295598268508911,3.7037036418914795,12.345678329467773,18.518518447875977
8,,26,,,,,3.300788402557373,2.910053014755249,10.317460060119629,15.608465194702148,,,,
,0.011,27,,,,,,,,,,,,
9,,29,,,,,,,,,3.2949562072753906,3.7037036418914795,11.11111068725586,22.22222137451172
9,,29,,,,,3.2994706630706787,3.174603223800659,11.11111068725586,17.460317611694336,,,,
,0.011,30,,,,,,,,,,,,
10,,32,,,,,,,,,3.2943732738494873,4.938271522521973,13.580246925354004,18.518518447875977
10,,32,,,,,3.298034429550171,1.5873016119003296,9.259259223937988,17.72486686706543,,,,
,0.011,33,,,,,,,,,,,,
11,,35,,,,,,,,,3.2941479682922363,3.7037036418914795,11.11111068725586,18.518518447875977
11,,35,,,,,3.2979280948638916,2.910053014755249,10.317460060119629,18.783069610595703,,,,
,0.011,36,,,,,,,,,,,,
12,,38,,,,,,,,,3.2943804264068604,3.7037036418914795,13.580246925354004,22.22222137451172
12,,38,,,,,3.2983696460723877,3.7037036418914795,10.84656047821045,17.460317611694336,,,,
,0.011,39,,,,,,,,,,,,
13,,41,,,,,,,,,3.293835401535034,3.7037036418914795,12.345678329467773,19.75308609008789
13,,41,,,,,3.296444892883301,2.6455025672912598,11.640212059020996,18.518518447875977,,,,
,0.011,42,,,,,,,,,,,,
14,,44,,,,,,,,,3.293168067932129,3.7037036418914795,16.04938316345215,22.22222137451172
14,,44,,,,,3.295944929122925,2.1164021492004395,11.375661849975586,19.576719284057617,,,,
,0.011,45,,,,,,,,,,,,
15,,47,,,,,,,,,3.293459177017212,3.7037036418914795,14.814814567565918,20.987653732299805
15,,47,,,,,3.298914909362793,3.174603223800659,12.433862686157227,16.931217193603516,,,,
,0.011,48,,,,,,,,,,,,
16,,50,,,,,,,,,3.2932679653167725,7.407407283782959,12.345678329467773,22.22222137451172
16,,50,,,,,3.2964398860931396,3.9682538509368896,11.375661849975586,16.931217193603516,,,,
,0.011,51,,,,,,,,,,,,
17,,53,,,,,,,,,3.292989730834961,3.7037036418914795,14.814814567565918,18.518518447875977
17,,53,,,,,3.298163890838623,3.174603223800659,11.375661849975586,17.19576644897461,,,,
,0.011,54,,,,,,,,,,,,
18,,56,,,,,,,,,3.292797803878784,7.407407283782959,12.345678329467773,20.987653732299805
18,,56,,,,,3.297741651535034,3.174603223800659,11.11111068725586,16.66666603088379,,,,
,0.011,57,,,,,,,,,,,,
19,,59,,,,,,,,,3.292509078979492,3.7037036418914795,16.04938316345215,22.22222137451172
19,,59,,,,,3.2957546710968018,3.9682538509368896,10.582010269165039,18.253969192504883,,,,
,0.011,60,,,,,,,,,,,,
20,,62,,,,,,,,,3.292558193206787,7.407407283782959,11.11111068725586,19.75308609008789
20,,62,,,,,3.296175241470337,5.55555534362793,13.756613731384277,21.6931209564209,,,,
,0.011,63,,,,,,,,,,,,
21,,65,,,,,,,,,3.292104721069336,4.938271522521973,13.580246925354004,24.691356658935547
21,,65,,,,,3.296039342880249,5.026454925537109,14.814814567565918,20.105819702148438,,,,
,0.011,66,,,,,,,,,,,,
22,,68,,,,,,,,,3.291937828063965,3.7037036418914795,12.345678329467773,19.75308609008789
22,,68,,,,,3.294795513153076,2.910053014755249,13.492063522338867,21.428571701049805,,,,
,0.011,69,,,,,,,,,,,,
23,,71,,,,,,,,,3.291985034942627,3.7037036418914795,11.11111068725586,22.22222137451172
23,,71,,,,,3.295950174331665,4.761904716491699,10.582010269165039,20.634920120239258,,,,
,0.011,72,,,,,,,,,,,,
24,,74,,,,,,,,,3.291409730911255,3.7037036418914795,12.345678329467773,22.22222137451172
24,,74,,,,,3.296593427658081,2.6455025672912598,12.169312477111816,21.957672119140625,,,,
,0.011,75,,,,,,,,,,,,
25,,77,,,,,,,,,3.291022777557373,3.7037036418914795,16.04938316345215,23.456789016723633
25,,77,,,,,3.2940890789031982,3.9682538509368896,11.640212059020996,17.989418029785156,,,,
,0.011,78,,,,,,,,,,,,
26,,80,,,,,,,,,3.290802478790283,3.7037036418914795,13.580246925354004,22.22222137451172
26,,80,,,,,3.2937350273132324,3.174603223800659,10.317460060119629,15.873015403747559,,,,
,0.011,81,,,,,,,,,,,,
27,,83,,,,,,,,,3.290606737136841,3.7037036418914795,13.580246925354004,19.75308609008789
27,,83,,,,,3.2937355041503906,2.910053014755249,10.84656047821045,19.312170028686523,,,,
,0.011,84,,,,,,,,,,,,
