val_loss,val_top1,val_top3,val_top5,train_loss,train_top1,train_top3,train_top5,epoch
3.389707565307617,5.741186618804932,10.664650917053223,15.992326736450195,3.586827278137207,4.0976948738098145,8.630073547363281,12.87231159210205,0
3.3864147663116455,5.233229637145996,8.934758186340332,18.462621688842773,3.44791579246521,5.540521621704102,10.794127464294434,14.318674087524414,1
3.2625691890716553,7.5919508934021,18.603883743286133,31.407533645629883,3.3713157176971436,4.96587610244751,11.4721040725708,21.092769622802734,2
3.1248743534088135,7.996163368225098,24.830516815185547,32.62457275390625,3.2508888244628906,7.753331661224365,19.6671085357666,34.697669982910156,3
2.9983608722686768,10.68895435333252,23.942651748657227,36.3879280090332,3.135808229446411,9.229272842407227,21.205467224121094,32.21367263793945,4
2.9025747776031494,12.539718627929688,32.3430290222168,46.997440338134766,3.0195419788360596,9.78700065612793,26.583417892456055,37.33887481689453,5
2.8393678665161133,13.799172401428223,40.36447525024414,52.668487548828125,2.989116668701172,9.473047256469727,20.26230812072754,34.551143646240234,6
2.7427706718444824,27.646955490112305,47.876983642578125,64.2978286743164,2.8465054035186768,16.60479164123535,32.924095153808594,44.071964263916016,7
2.644587278366089,28.510513305664062,52.54761505126953,68.05628967285156,2.7090084552764893,18.68594741821289,43.45055389404297,61.57100296020508,8
2.58085298538208,32.71070098876953,53.04447937011719,68.2809066772461,2.618140935897827,21.476606369018555,49.04718017578125,62.43064498901367,9
2.2841625213623047,40.838829040527344,67.75973510742188,81.69087219238281,2.4350953102111816,31.114927291870117,59.10871124267578,73.86577606201172,10
2.0555830001831055,45.8109016418457,63.78595733642578,81.51306915283203,2.1599647998809814,34.15437316894531,70.38056182861328,87.49394989013672,11
1.7750627994537354,55.99190139770508,85.61880493164062,96.92729949951172,1.9567869901657104,49.2458610534668,82.58727264404297,91.57907104492188,12
1.6698652505874634,54.84010696411133,83.74374389648438,90.54227447509766,1.7444891929626465,54.69007873535156,87.02619934082031,93.67317199707031,13
1.413118839263916,60.618812561035156,90.85203552246094,95.79981231689453,1.6353201866149902,55.87946319580078,87.90597534179688,97.87285614013672,14
1.3925480842590332,67.2302474975586,92.18163299560547,100.0,1.4230854511260986,64.9306869506836,93.06392669677734,97.76783752441406,15
1.0558139085769653,70.98870849609375,96.10958099365234,98.0547866821289,1.290230393409729,71.96197509765625,93.24166107177734,98.64459228515625,16
0.9047710299491882,69.35326385498047,95.18419647216797,100.0,1.0518585443496704,81.11952209472656,97.9002685546875,100.0,17
0.8410319089889526,73.21937561035156,96.10958099365234,100.0,0.9221099615097046,82.05884552001953,98.7176284790039,99.60613250732422,18
0.7610652446746826,76.9452133178711,100.0,100.0,0.8073075413703918,87.30711364746094,99.35260009765625,100.0,19
0.6895835995674133,78.89041900634766,100.0,100.0,0.7153922915458679,89.9083251953125,100.0,100.0,20
0.619232177734375,79.20018768310547,100.0,100.0,0.6386493444442749,87.56771850585938,100.0,100.0,21
0.5488153696060181,81.96311950683594,100.0,100.0,0.5426514148712158,92.26270294189453,100.0,100.0,22
0.49386271834373474,84.0159912109375,100.0,100.0,0.476887583732605,93.09923553466797,100.0,100.0,23
0.4910149872303009,81.14540100097656,100.0,100.0,0.42597219347953796,93.2984619140625,100.0,100.0,24
0.4341030418872833,87.22064971923828,100.0,100.0,0.34264469146728516,97.46350860595703,100.0,100.0,25
0.4281274974346161,84.94137573242188,100.0,100.0,0.2997983992099762,97.67511749267578,100.0,100.0,26
0.40948864817619324,87.01854705810547,100.0,100.0,0.25980716943740845,98.2048568725586,100.0,100.0,27
0.3866692781448364,85.14347839355469,100.0,100.0,0.23382139205932617,98.34275817871094,100.0,100.0,28
0.4062621593475342,84.94137573242188,100.0,100.0,0.21424910426139832,97.99429321289062,100.0,100.0,29
0.36809396743774414,86.06886291503906,100.0,100.0,0.17962120473384857,98.97479248046875,100.0,100.0,30
0.3324683606624603,88.86930847167969,100.0,100.0,0.16364195942878723,99.23638916015625,100.0,100.0,31
0.33121252059936523,88.86930847167969,99.07461547851562,100.0,0.14991123974323273,98.43634796142578,100.0,100.0,32
0.34720924496650696,88.86930847167969,99.07461547851562,100.0,0.13824068009853363,98.54549407958984,100.0,100.0,33
0.33626043796539307,88.86930847167969,99.07461547851562,100.0,0.12794186174869537,98.88650512695312,100.0,100.0,34
0.3246051073074341,85.86676025390625,99.07461547851562,100.0,0.11746634542942047,99.0622329711914,100.0,100.0,35
0.2910923659801483,89.9968032836914,100.0,100.0,0.10600939393043518,99.05598449707031,100.0,100.0,36
0.36888986825942993,86.99424743652344,100.0,100.0,0.09030367434024811,99.42547607421875,100.0,100.0,37
0.3011375665664673,89.9968032836914,100.0,100.0,0.08754269778728485,100.0,100.0,100.0,38
0.2972743511199951,89.9968032836914,100.0,100.0,0.0788336992263794,99.5240249633789,100.0,100.0,39
0.32301652431488037,86.99424743652344,100.0,100.0,0.07379285246133804,99.60167694091797,100.0,100.0,40
0.27882176637649536,89.9968032836914,100.0,100.0,0.0692267119884491,100.0,100.0,100.0,41
0.3188706040382385,89.9968032836914,100.0,100.0,0.05818333104252815,100.0,100.0,100.0,42
0.25432711839675903,96.00191497802734,100.0,100.0,0.061437152326107025,100.0,100.0,100.0,43
0.3748766779899597,86.99424743652344,100.0,100.0,0.05629420652985573,100.0,100.0,100.0,44
0.3078714907169342,88.86930847167969,99.07461547851562,100.0,0.05802766978740692,100.0,100.0,100.0,45
0.23905909061431885,91.87186431884766,100.0,100.0,0.04711232706904411,100.0,100.0,100.0,46
0.3196019232273102,88.86930847167969,100.0,100.0,0.047729797661304474,100.0,100.0,100.0,47
0.2774852514266968,88.05158996582031,100.0,100.0,0.07254183292388916,98.19432067871094,100.0,100.0,48
0.2626405954360962,91.87186431884766,99.07461547851562,100.0,0.08646149188280106,99.01378631591797,100.0,100.0,49
0.286592036485672,91.87186431884766,100.0,100.0,0.08540485799312592,98.80699157714844,100.0,100.0,50
0.24944594502449036,88.86930847167969,100.0,100.0,0.047507837414741516,100.0,100.0,100.0,51
0.25759246945381165,92.99935150146484,100.0,100.0,0.03988265246152878,100.0,100.0,100.0,52
0.22673986852169037,96.00191497802734,100.0,100.0,0.03574571758508682,100.0,100.0,100.0,53
0.22569362819194794,96.00191497802734,100.0,100.0,0.031008394435048103,100.0,100.0,100.0,54
0.2239464968442917,92.99935150146484,100.0,100.0,0.028669806197285652,100.0,100.0,100.0,55
0.2263103574514389,92.99935150146484,100.0,100.0,0.029414331540465355,100.0,100.0,100.0,56
0.22499196231365204,96.00191497802734,100.0,100.0,0.027724595740437508,100.0,100.0,100.0,57
0.23019926249980927,92.99935150146484,100.0,100.0,0.026485947892069817,100.0,100.0,100.0,58
