epoch,lr-AdamW,step,test_loss,test_top1,test_top3,test_top5,train_loss,train_top1,train_top3,train_top5,val_loss,val_top1,val_top3,val_top5
,0.001,0,,,,,,,,,,,,
0,,19,,,,,,,,,3.3676791191101074,3.4482758045196533,10.344827651977539,17.241378784179688
0,,19,,,,,3.3815104961395264,2.2988505363464355,8.53858757019043,13.464695930480957,,,,
,0.001,20,,,,,,,,,,,,
1,,39,,,,,,,,,3.367748975753784,3.4482758045196533,10.344827651977539,17.241378784179688
1,,39,,,,,3.3713343143463135,2.955665111541748,7.717569828033447,13.793103218078613,,,,
,0.001,40,,,,,,,,,,,,
2,,59,,,,,,,,,3.367898941040039,3.4482758045196533,10.344827651977539,17.241378784179688
2,,59,,,,,3.3730804920196533,3.4482758045196533,7.553366184234619,13.1362886428833,,,,
,0.001,60,,,,,,,,,,,,
3,,79,,,,,,,,,3.3682003021240234,3.4482758045196533,10.344827651977539,17.241378784179688
3,,79,,,,,3.3729209899902344,3.4482758045196533,10.180624008178711,15.270936012268066,,,,
,0.001,80,,,,,,,,,,,,
4,,99,,,,,,,,,3.368252754211426,3.4482758045196533,10.344827651977539,17.241378784179688
4,,99,,,,,3.370488405227661,3.284072160720825,10.509031295776367,14.12151050567627,,,,
,0.001,100,,,,,,,,,,,,
5,,119,,,,,,,,,3.368386745452881,3.4482758045196533,10.344827651977539,17.241378784179688
5,,119,,,,,3.371201515197754,3.7766830921173096,9.688013076782227,16.25615692138672,,,,
,0.001,120,,,,,,,,,,,,
6,,139,,,,,,,,,3.3682761192321777,3.4482758045196533,10.344827651977539,17.241378784179688
6,,139,,,,,3.3706395626068115,3.4482758045196533,10.016420364379883,17.07717514038086,,,,
,0.0005,140,,,,,,,,,,,,
7,,159,,,,,,,,,3.3682572841644287,3.4482758045196533,10.344827651977539,17.241378784179688
7,,159,,,,,3.369171142578125,2.955665111541748,9.35960578918457,17.733989715576172,,,,
,0.0005,160,,,,,,,,,,,,
8,,179,,,,,,,,,3.368131637573242,3.4482758045196533,10.344827651977539,17.241378784179688
8,,179,,,,,3.3688671588897705,3.4482758045196533,9.688013076782227,17.241378784179688,,,,
,0.0005,180,,,,,,,,,,,,
9,,199,,,,,,,,,3.3682987689971924,3.4482758045196533,10.344827651977539,17.241378784179688
9,,199,,,,,3.3694071769714355,2.79146146774292,9.852216720581055,17.241378784179688,,,,
,0.0005,200,,,,,,,,,,,,
10,,219,,,,,,,,,3.3682329654693604,3.4482758045196533,10.344827651977539,17.241378784179688
10,,219,,,,,3.369098424911499,3.4482758045196533,10.344827651977539,17.241378784179688,,,,
,0.0005,220,,,,,,,,,,,,
11,,239,,,,,,,,,3.368342399597168,3.4482758045196533,10.344827651977539,17.241378784179688
11,,239,,,,,3.369147539138794,3.284072160720825,10.509031295776367,17.241378784179688,,,,
,0.0005,240,,,,,,,,,,,,
12,,259,,,,,,,,,3.3682830333709717,3.4482758045196533,10.344827651977539,17.241378784179688
12,,259,,,,,3.369196653366089,3.4482758045196533,10.344827651977539,17.241378784179688,,,,
,0.00025,260,,,,,,,,,,,,
13,,279,,,,,,,,,3.368168354034424,3.4482758045196533,10.344827651977539,17.241378784179688
13,,279,,,,,3.3687634468078613,3.4482758045196533,9.35960578918457,17.241378784179688,,,,
,0.00025,280,,,,,,,,,,,,
14,,299,,,,,,,,,3.3680922985076904,3.4482758045196533,10.344827651977539,17.241378784179688
14,,299,,,,,3.368621826171875,3.4482758045196533,9.852216720581055,17.241378784179688,,,,
,0.00025,300,,,,,,,,,,,,
15,,319,,,,,,,,,3.367993116378784,3.4482758045196533,10.344827651977539,17.241378784179688
15,,319,,,,,3.3684213161468506,3.4482758045196533,9.195402145385742,17.241378784179688,,,,
,0.00025,320,,,,,,,,,,,,
16,,339,,,,,,,,,3.3679473400115967,3.4482758045196533,10.344827651977539,17.241378784179688
16,,339,,,,,3.368328094482422,3.4482758045196533,9.35960578918457,15.927750587463379,,,,
,0.00025,340,,,,,,,,,,,,
17,,359,,,,,,,,,3.367894411087036,3.4482758045196533,10.344827651977539,17.241378784179688
17,,359,,,,,3.368350028991699,3.4482758045196533,10.344827651977539,16.420360565185547,,,,
,0.00025,360,,,,,,,,,,,,
18,,379,,,,,,,,,3.367751121520996,3.4482758045196533,10.344827651977539,17.241378784179688
18,,379,,,,,3.36808705329895,3.4482758045196533,11.822660446166992,18.062397003173828,,,,
,0.000125,380,,,,,,,,,,,,
19,,399,,,,,,,,,3.3673768043518066,3.4482758045196533,10.344827651977539,17.241378784179688
19,,399,,,,,3.367891788482666,3.4482758045196533,10.344827651977539,16.91297149658203,,,,
20,,400,,,,,,,,,3.3673768043518066,3.4482758045196533,10.344827651977539,17.241378784179688
20,,400,3.3675484657287598,3.4482758045196533,10.344827651977539,16.55172348022461,,,,,,,,
